species,iucn_category,area_global,pa_count,pa_quality_mean,mhw_freq,mhw_total_days,mhw_max_int,mhw_mean_int,mhw_cum_int,slope_intensity,slope_freq,slope_cum,slope_max,slope_total,dem_mean,dem_range,order,svl,hll,fll,hl,hw,tl,Exposure,iucn_num,Trait_sensitivity,Sensitivity,Suitability,Risk_index,Risk_level
Meristogenys stigmachilus,NT,0.000234698439734055,0.375,0.431107034958999,0.642157417072749,0.537886538562536,0.548132041621046,0.127009929,0.189086750531077,NA,0.67461397592809,0.315937828153646,NA,0.605594303915967,0.234075280312839,0.200290535803114,Anura,0.126558534701534,0.735212954747116,0.545700540762737,0.205543324779177,0.189884942041168,0.167585940674523,0.455052348100514,0.25,0.328414372951043,0.289207186475521,0.248141509902937,0.0989478924613231,High
Meristogenys whiteheadi,LC,0.00255869082374894,0.375,0.282102954158381,0.579196475512855,0.392912139588223,0.611902759664553,0.140962448582021,0.142992949046343,NA,0.741159458249399,0.344939152615284,NA,0.65130616564492,0.171582750332905,0.274778479661729,Anura,0.120600242745228,0.668031055900621,0.507185485273815,0.196483238822379,0.182359788954115,0.149510564811052,0.45067144361295,0,0.304028396084535,0.152014198042268,0.221204574995353,0.0533540737278964,Medium
Micrixalus frigidus,EN,5.51629156329136e-05,0.375,0.817927170868347,0.442531647818952,0.661617900102805,0.442437700007003,0.239804314121506,0.316046182542346,0.461759243993486,0.320682997354531,0.266566426465809,0.387198234985695,0.440193826700466,0.379810579058901,0.0529044238398686,Anura,0.0516385302879841,NA,0.051692210398149,0.0721812355622763,0.0603668617987342,0.0390085331166193,0.39788384740926,0.75,0.0549774742327526,0.402488737116376,0.32513946733655,0.108074708077676,High
Micrixalus fuscus,EN,0.000110147169732267,0.25,0.986635618102663,0.532105864022117,0.631756458288312,0.682785196196593,0.194673781456469,0.233631263546604,NA,0.334029458207413,0.290629068116306,NA,0.435854261802062,0.147714003781063,0.117486993598043,Anura,0.0559417411453161,NA,0.051692210398149,0.065975089980753,0.0598910981844551,0.0459162941893539,0.416933168954485,0.75,0.0558832867796054,0.402941643389803,0.3003893525303,0.117534404275156,High
Micrixalus gadgili,VU,0.000194119756513814,0.375,0.820740876581699,0.40683544022631,0.635188364953311,0.684424924465248,0.279715204719343,0.327697771173493,0.404143901515875,0.293330794331538,0.241716470823713,0.326792969896685,0.38859766754968,0.180172445688233,0.181060209512471,Anura,0.0265916363235132,NA,0.030783574923286,0.033614473734239,0.0299179904848704,0.0190979276716782,0.39884435096552,0.5,0.0280011206275174,0.264000560313759,0.311433530307783,0.0725026974085089,Medium
Micrixalus herrei,EN,0.000111375204174546,0.25,0.882551799345693,0.524741078444129,0.646708042052203,0.675710544164606,0.178819639687406,0.225208719356579,0.413070802600264,0.320587272520619,0.290508524992313,0.31972109846101,0.455739843092633,0.132617115599152,0.124986377342116,Anura,0.0385082202361249,NA,0.0395517123804867,0.0451401726713536,0.0484727714417562,0.031084924827306,0.405081556537176,0.75,0.0405515603114055,0.395275780155703,0.278053333498227,0.115597326520577,High
Micrixalus kottigeharensis,VU,0.00028659137903605,0.25,0.572964669738863,0.482086685208521,0.626795776629619,0.714328734593359,0.286557874914565,0.296767824939128,0.346512594290979,0.275946593109835,0.220610598337568,0.283184417957806,0.362731110756726,0.195706286599068,0.137376440003517,Anura,0.0472249806907205,NA,0.051692210398149,0.0610988327381276,0.0513273531274309,0.0402275497765136,0.389552221073811,0.5,0.0503141853461883,0.275157092673094,0.231266797544097,0.0823990180113114,High
Micrixalus nigraventris,EN,4.47697977153958e-05,0.375,0.781209781209781,0.41924049676945,0.654427227013312,0.439793814958771,0.25036879950989,0.310587846392743,0.459737392,0.319062338102947,0.260643368286838,0.379741266040895,0.424963200354089,0.387706319273882,0.0270176639591607,Anura,0.0396116076354408,NA,0.0476453777255949,0.0509030221399109,0.05180311674171,0.0286468915075173,0.391856574980394,0.75,0.0437220031500348,0.396861001575017,0.314195706848108,0.106651203795464,High
Micrixalus niluvasei,EN,1.94223421121608e-06,0.125,1,0.56075949490099,0.542933648467637,0.741511423836588,0.247594213109282,0.232646278849508,0.431164132966963,0.276644915973529,0.247490014657659,0.296519562370337,0.402580807729515,0.138391941237179,0.0364526114407056,Anura,0.0300121372613925,NA,0.028760158587009,0.0362742504120347,0.0341998630133825,0.0219422998780983,0.397984449286201,0.75,0.0302377418303834,0.390118870915192,0.259969298982419,0.114898087236211,High
Micrixalus phyllophilus,VU,0.000136186356473607,0.25,0.91765127103473,0.395660029137199,0.617872848715662,0.455337627575775,0.227906715519239,0.271899249809497,0.371268198717876,0.290873010553887,0.214007737189451,0.302355387024069,0.335707936080589,0.365960158082052,0.153045375101512,Anura,0.050866159108463,NA,0.0564135151827955,0.0704080511104125,0.0646487343272464,0.0394148720032507,0.348288874032324,0.5,0.0563502663464336,0.278175133173217,0.337358598114953,0.0642002136094153,Medium
Micrixalus saxicola,LC,0.00232702587633308,0.375,0.907642452065893,0.50767504746006,0.610895257981139,0.746878183555891,0.272953037657479,0.282639931788296,0.419168917405452,0.268713491672496,0.230013967894383,0.312968068986393,0.364593741826068,0.157395960262667,0.19809703835706,Anura,0.0420390599139358,NA,0.0435985450530408,0.0531195027047406,0.0441908989132441,0.0377895164567249,0.401649964622766,0,0.0441475046083372,0.0220737523041686,0.32809249531239,0.00595707941493552,Very low
Micrixalus thampii,EN,3.49511739427755e-05,0.25,0.945436507936509,0.3848101019802,0.672021399422495,0.534940086870323,0.292910446712143,0.372166802923203,0.327378736507956,0.378158878053299,0.258296938757379,0.315544822248187,0.424880828390331,0.290577840529688,0,Anura,0.0284673949023502,NA,0.028760158587009,0.0358309542990687,0.0356271538562199,0.0215359609914669,0.396110904186552,0.75,0.0300443245272229,0.390022162263611,0.297209859928028,0.108575476350385,High
Micrixalus uttaraghati,EN,7.38163586358459e-05,0.25,0.49047619047619,0.74261601485463,0.622808693591828,0.747826188971731,0.266502278061909,0.259971049142457,0.50309202305361,0.465688419769938,0.430942559094436,0.445713382422635,0.613094571962744,0.129528313208851,0.0555751409968827,Anura,0.0293501048218029,NA,0.0253877980265472,0.0358309542990687,0.0351513902419408,0.0199106054449411,0.509825518092592,0.75,0.0291261705668601,0.38956308528343,0.185130692208112,0.161840542779132,Very high
Microhyla achatina,LC,0.00771299187152284,0.875,0.724893296510169,0.474331737524715,0.485506158603913,0.641368456057986,0.122975662870149,0.147203405979913,0.429591677445545,0.446621844255037,0.241928467247266,0.355611026169936,0.470772005396247,0.0628674356976467,0.322302039032485,Anura,0.0417521791901137,0.221690692102928,0.170402782402502,0.0388482492919714,0.0484289821586979,0.0393094189353921,0.381591044155071,0,0.0934053840136009,0.0467026920068004,0.398555152622365,0.0107185465051194,Very low
Microhyla beilunensis,CR,7.43485197110114e-07,0,NA,0.450632900848657,0.71409444666395,0.821787480271503,0.565647625943109,0.636250157782629,0.749638828568409,0.325464607027681,0.59887683840493,0.593789254606238,0.562680016300114,0.0169541664961032,0,Anura,0.0444003089484718,0.166163856847087,NA,0.0414164853224397,0.0565131765230734,0.0349451442503048,0.601886215641722,1,0.0686877943782753,0.534343897189138,0.00423872749532507,0.320250991067233,Very high
Microhyla berdmorei,LC,0.135969505605003,1,0.514477968291929,0.58372523578282,0.6641011628961,0.766159115092035,0.296860365197727,0.364664118022727,0.458358985995975,0.443494451194968,0.332939154620122,0.405430130431607,0.496288638540115,0.100625072146389,0.445206046643128,Anura,0.066203243958954,NA,0.0739497900971968,0.0655317938677871,0.0893884422697607,0.0794392523364486,0.48120213577742,0,0.0749025045060294,0.0374512522530147,0.43925571853729,0.0101055217997542,Very low
Microhyla butleri,LC,0.210775035334217,1,0.582408826492729,0.641402437921568,0.642464544427386,0.74212639244615,0.318426850701824,0.363315902975418,0.562688021528005,0.423211797825111,0.369488043779444,0.486041747583229,0.496904326555192,0.118513217220271,0.450537294213802,Anura,0.0391702526757144,0.189884649511979,0.181190855919881,0.0451401726713536,0.0579880437273386,0.0329134498171475,0.504607006574333,0,0.0910479040539023,0.0455239520269512,0.472446874652204,0.012118794851596,Very low
Microhyla darevskii,DD,0.000210823541644543,0.5,0.77370875798929,0.833164551444131,0.670223744573421,0.538255239625949,0.215083853468832,0.283868681608894,0.552145564793934,0.666136696543868,0.442762584035433,0.567806530007522,0.683037254258134,0.275033449505669,0.0938098670366527,Anura,0.056140350877193,0.28092280390417,0.232046053171645,0.0677482744326168,0.0845356534041136,0.059934985778139,0.545248470036012,NA,0.130221353594646,0.130221353594646,0.328552579614651,0.047674777035711,Medium
Microhyla darreli,DD,1.79665770450899e-06,0.125,1,0.536708804526172,0.656722127821011,0.729229354253225,0.21166813250858,0.252670456408304,NA,0.351983945378085,0.31270776361576,NA,0.442105725381807,0.096424942815872,0,Anura,0.0236124903453603,NA,0.0145962442330695,0.017655813667465,0.0227815362706836,0.0164567249085737,0.436724538736618,NA,0.0190205618850304,0.0190205618850304,0.244285347894715,0.00627752975099185,Very low
Microhyla heymonsi,LC,0.285173654063555,1,0.615883532607316,0.609679692456932,0.620760505544919,0.736351464901038,0.308144901819641,0.352196263069337,0.548393007051545,0.430347874240155,0.365548606496056,0.470684396944728,0.501213146879409,0.111169552233279,0.451983368440307,Anura,0.0372944940968774,NA,0.0361793518200249,0.0282949203786477,0.0389574991561738,0.0318976026005689,0.494331985940376,0,0.0345247736104585,0.0172623868052293,0.492842021468891,0.00432775651150123,Very low
Microhyla karunaratnei,EN,4.55480098459605e-06,0.125,0.142857142857143,0.456708848950495,0.602409636451772,0.576248135157387,0.120647904604298,0.223021687983916,NA,0.293352100608623,0.213050964061007,NA,0.378895659847528,0.16748042767483,0.104921981967246,Anura,0,NA,0.0348304075958402,0.0212021825711925,0.0303937540991496,0.0160503860219423,0.358041867208128,0.75,0.0204953460576249,0.385247673028812,0.108052821460041,0.123030552283105,High
Microhyla mihintalei,LC,0.00483043925110834,0.625,0.29598241913687,0.41450507738047,0.511723712664206,0.746064207898457,0.138485032171171,0.180006335642397,0.316500673762628,0.196994705117456,0.124178940821775,0.15166053670066,0.234129552847403,0.0367412262091993,0.127292002057314,Anura,0.0461215932914046,NA,0.0483198498376873,0.0353876581861028,0.0532304075845474,0.0314912637139374,0.301424877500662,0,0.0429101545227359,0.021455077261368,0.217969217330898,0.00505746661000085,Very low
Microhyla mukhlesuri,LC,0.0594654143979669,0.875,0.568961088556607,0.571390112601318,0.679218349132186,0.752426297847234,0.335305006206663,0.401757118036443,0.455371399754543,0.399106327347289,0.311030393068783,0.388669487135784,0.448870615082185,0.160514187224287,0.380454631479974,Anura,0.0432527860531833,NA,0.0415751287167637,0.0309546970564433,0.0446666625275232,0.0343356359203576,0.474314510621243,0,0.0389569820548542,0.0194784910274271,0.408879064331767,0.00546132550142169,Very low
Microhyla mymensinghensis,LC,0.0153345323951201,0.5,0.653260462848526,0.717468358095528,0.615720475130003,0.715595829762453,0.296255382617692,0.337409044355753,0.58112403614975,0.631706246057241,0.517984994116379,0.580046391272149,0.693567488539763,0.0941623705154172,0.426322275478903,Anura,0.0381772040163301,NA,0.0348304075958402,0.0282949203786477,0.0427636080704067,0.0294595692807802,0.568687824609671,0,0.034705141868401,0.0173525709342005,0.337815928247593,0.00653456208625947,Very low
Microhyla orientalis,VU,3.91903419640498e-05,0.125,0.285714285714286,0.754430379981141,0.722509065061104,0.512238642065363,0.0191230081426344,0.0903339567276148,NA,0.682103990880621,0.290306994063569,NA,0.702834733700837,0.0291280662436679,0.01849606792546,Anura,0.0273640075030343,NA,0.017294132681439,0.0194289981193288,0.0275391724134748,0.0168630637952052,0.471735096327861,0.5,0.0216978749024964,0.260848937451248,0.0916755220450755,0.111770779092186,High
Micryletta inornata,LC,0.0842709570534478,1,0.49516582384258,0.598384562113451,0.687366147016471,0.787377761521745,0.286052376135337,0.364458897081813,0.431535051188865,0.416199706229387,0.305820046456699,0.390554345095426,0.465440755234347,0.0847949953295573,0.273021752243265,Anura,0.0413770274743462,0.142561372375037,NA,0.042037099880592,0.0489485350560353,0.0249898415278342,0.473318964807354,0,0.0599827752627689,0.0299913876313845,0.38745070569377,0.00869543894188577,Very low
Micryletta menglienica,DD,0.000647404472615583,0.375,0.729357798165137,0.705027124322086,0.504483240280712,0.703480716234526,0.335988750846136,0.291378371800053,0.576596430117428,0.454811298260609,0.381273811045467,0.528533866296046,0.478145740603491,0.157145611457107,0.192742800597256,Anura,0.0366324616572879,0.107364685004437,NA,0.0398206193157623,0.036102917470499,0.0209264526615197,0.495971934980655,NA,0.0481694272219011,0.0481694272219011,0.290978722938423,0.0169390032980998,Low
Minervarya asmati,LC,0.0131037561366482,0.625,0.780729910493347,0.617269310454289,0.689122839612938,0.786173028955106,0.310802032046995,0.386065680743703,0.437151670624178,0.522165548422924,0.366272671890537,0.422160888433157,0.572264829769115,0.0387624741968187,0.19813132223905,Anura,0.0598035970429218,NA,NA,0.0759758502892648,0.0753416409272604,NA,0.510944850095294,0,0.0703736960864823,0.0351868480432412,0.331145492613173,0.0120250267117928,Very low
Minervarya chiangmaiensis,LC,0.0340177353683585,0.75,0.376218950731647,0.410870144954681,0.756472744753463,0.826274431128836,0.344623004002098,0.450285845078677,0.432848603283952,0.320953799676649,0.298965759230589,0.352793479436612,0.424526330324027,0.104431048711182,0.266471235831406,Anura,0.0518592077678473,0.22872917284827,0.227054959542161,0.0822292807599513,0.0782079973342013,0.0430719219829338,0.461861414186958,0,0.118525423372561,0.0592627116862804,0.306227794128519,0.0189893499311182,Low
Minervarya chilapata,VU,0.000379118268374967,0.5,0.765399737876801,0.757082583515861,0.621715886346753,0.741771734685537,0.308199972954995,0.355957469448373,0.468117716499516,0.666810350105944,0.587392137146217,0.507735187646224,0.755447067157782,0.0539359364362232,0.0819813131963378,Anura,0.0388944058258855,NA,0.0441607175584698,0.0550153693558677,0.0423482664351411,0.0253065826899634,0.57702301055072,0.5,0.0411450683730655,0.270572534186533,0.280339221155547,0.112358174900743,High
Minervarya gomantaki,LC,0.00152004247851734,0.375,0.691742220044107,0.677239076708564,0.679132222121235,0.775129604871847,0.212236441072402,0.238644415227175,0.517876348701392,0.503275751235359,0.449215815843423,0.466273482687059,0.689687162660723,0.0509646052126279,0.112538482213781,Anura,0.0361911066975615,NA,0.0314580470353784,0.0460267648972855,0.0532304075845474,0.018488419341731,0.520871032112918,0,0.0370789491113008,0.0185394745556504,0.246353069989807,0.00727772365373023,Very low
Minervarya kadar,DD,9.93337708374506e-07,0.125,0.571428571428571,0.385822765550213,0.641575828129426,0.757367597119638,0.355910576639233,0.38623976490034,0.341072899304016,0.260371685622145,0.213965097102515,0.284773532189312,0.370225026221893,0.120701461341531,0.0531682251913603,Anura,0.0616793556217588,NA,0.0678795410883656,0.0890264878549822,0.10033100539818,0.0465258025193011,0.399732477277873,NA,0.0730884384965176,0.0730884384965176,0.174059850259834,0.02413052087699,Low
Minervarya krishnan,DD,2.37796310907084e-08,0,1,0.592405023224897,0.551922006608626,0.762134212768701,0.306863013438163,0.275449082941821,0.431601776367946,0.348712082249166,0.338433388683468,0.362123907998693,0.511324286932635,0.135139574770955,0,Anura,0.0945603001213726,NA,0.117116005271107,0.132912803038611,0.150286184897488,0.0938642828118651,0.448096878121412,NA,0.117747915228089,0.117747915228089,0.227027919710117,0.0407839186853383,Medium
Minervarya manoharani,EN,4.84129007373786e-05,0.25,0.977310924369747,0.453670858240456,0.67752915330699,0.736258287842729,0.165533858717937,0.223684636591099,NA,0.358955860331261,0.286340954437306,NA,0.470902813947116,0.0604780807550502,0.0407846780162245,Anura,0.0599139357828534,NA,0.0618092920795344,0.0779440850308336,0.0965248964839475,0.0430719219829338,0.421609552926862,0.75,0.0678528262720205,0.40892641313601,0.265724419208352,0.126594457286458,High
